system,isomer,tot_en,n_atoms,rel_en_per_atom,Cu_Count,Zn_Count,Global_ECN_Avg,Global_ECN_Var,Cu_ECN_Avg,Cu_ECN_Var,Zn_ECN_Avg,Zn_ECN_Var,I_A,I_B,I_C,NPR1,NPR2,Asymmetry_Parameter,Core_Bond_Variance,S_sigma_Measure,Has_Anomaly,has_Cps,has_Mes,Mes_Centroid_Dist_Mean,Mes_Nearest_Core_Dist_Mean,has_CO2,CO2_Centroid_Dist_Mean,CO2_Nearest_Core_Dist_Mean,has_CpsCO2,CpsCO2_Centroid_Dist_Mean,CpsCO2_Nearest_Core_Dist_Mean,has_HCO2,HCO2_Centroid_Dist_Mean,HCO2_Nearest_Core_Dist_Mean,has_Cp,Cp_Centroid_Dist_Mean,Cp_Nearest_Core_Dist_Mean,has_Hex,Hex_Centroid_Dist_Mean,Hex_Nearest_Core_Dist_Mean,has_MesCO2,MesCO2_Centroid_Dist_Mean,MesCO2_Nearest_Core_Dist_Mean,has_H,H_Centroid_Dist_Mean,H_Nearest_Core_Dist_Mean,Cps_R2_mean,Cps_R3_mean,Mes_R2_mean,Mes_R3_mean,CO2_R2_mean,CO2_R3_mean,CpsCO2_R2_mean,CpsCO2_R3_mean,HCO2_R2_mean,HCO2_R3_mean,Cp_R2_mean,Cp_R3_mean,Hex_R2_mean,Hex_R3_mean,MesCO2_R2_mean,MesCO2_R3_mean,H_R2_mean,H_R3_mean,rel_en_absolute,z_score_energy,Mean_Dist_Cps_to_Nearest_Cu,Mean_Dist_Cps_to_Nearest_Zn,Mean_Dist_Mes_to_Nearest_Cu,Mean_Dist_Mes_to_Nearest_Zn,Cu_mu,Cu_rel_s_center,Cu_s_elec,Cu_var_s,Cu_rel_p_center,Cu_p_elec,Cu_var_p,Cu_rel_d_center,Cu_d_elec,Cu_var_d,Zn_mu,Zn_rel_s_center,Zn_s_elec,Zn_var_s,Zn_rel_p_center,Zn_p_elec,Zn_var_p,Zn_rel_d_center,Zn_d_elec,Zn_var_d,total_core_charge,Cu_mean_q,Cu_var_q,Cu_max_q,Cu_min_q,Cu_delta_q,Zn_mean_q,Zn_var_q,Zn_max_q,Zn_min_q,Zn_delta_q,homo,lumo,gap
7,065,-260294.45227771,55,0.0067479465458415,3,2,3.2398,0.4815024219999999,3.648766666666667,0.2397641688888887,2.6264000000000003,0.21696964,374.9499149322408,752.5771358063024,753.0674095589029,0.4978968817039388,0.9993489643206208,0.9974067650422546,0.0014326755690294,0.0138715757080618,0,0,0,,,0,,,0,,,0,,,1,3.66697843585849,2.0970452348306585,0,,,0,,,0,,,,,,,,,,,,,0.5490324845264409,0.5024138475493373,,,,,,,0.3711370600212831,0.6891406886237744,,,,,-3.640165,-2.941520404485367,1.108016547832424,0.0022497772557937,-1.6913163056735256,0.7503422542861172,0.0049252986612222,-0.769697328196115,7.948077152761304,0.09093484051041,-3.640165,-2.2525178936575965,1.2663689492267458,0.1295815695774428,-1.8191830838602576,0.4348610050325651,0.0025017934703736,-3.889382015528452,19.3818388482918,0.0004907955092317,1.03269588,0.1636435299999999,1.3359858721400042e-05,0.16691528,0.15854189,0.00837339,0.270882645,0.0016063731337722,0.31096223,0.23080306,0.08015917,-4.40468827,-2.87564265,1.5290456200000002
7,002,-260294.45278325,55,0.006738754909549,3,2,3.2409,0.4802037740000001,3.649133333333333,0.240708148888889,2.6286,0.21455424,374.8817914842377,754.2723523012636,754.499424861377,0.4968616000643263,0.9996990421031068,0.998803677489408,0.0015119178854593,0.0155463191651165,0,0,0,,,0,,,0,,,0,,,1,3.666109894850642,2.104065896574215,0,,,0,,,0,,,,,,,,,,,,,0.5527624914026534,0.5050083084763141,,,,,,,0.3706315200251993,0.6866036035476123,,,,,-3.646183,-2.9204645674721195,1.10967379824459,0.0025084904131915,-1.6714039149741455,0.7499071557918775,0.0046878853044903,-0.7499974756218184,7.937723483562504,0.0863694101880932,-3.646183,-2.2267814434136493,1.267020599565749,0.125755601774267,-1.8103632784951071,0.4330986195008479,0.0018980215123456,-3.874736605331647,19.388809622799464,0.0013092357385791,1.03231588,0.16355388,1.4165491808866648e-05,0.16698379,0.15831401,0.0086697799999999,0.27082712,0.0016250017139161,0.31113843,0.23051581,0.08062262,-4.40930634,-2.88305977,1.5262465699999996
7,023,-260294.45553787,55,0.0066886709092862,3,2,3.2772,0.42952438,3.6449,0.24521126,2.72555,0.1988714025,374.5746047784977,745.5742390243948,748.6386978623359,0.500340959995868,0.9959066251227844,0.9836153274553718,0.0017181152210131,7.636033950797846,0,0,0,,,0,,,0,,,0,,,1,3.664631228862936,2.0978774364409096,0,,,0,,,0,,,,,,,,,,,,,0.5525808571592636,0.5012945313741444,,,,,,,0.3678769000107422,0.6727793653403201,,,,,-3.634073,-2.967988669363528,1.1016234448810454,0.0020410652519899,-1.7266758558473878,0.7403065268355979,0.0037625136044927,-0.7712174547516346,7.965697508044093,0.0921951722829251,-3.634073,-2.288482880140756,1.2685638129359833,0.1354899133780436,-1.8455139231992292,0.4415054587347645,0.0041625707791743,-3.910023366817336,19.37668908555488,0.0012269097854226,1.03080143,0.1640850566666666,1.330145272808893e-05,0.16717895,0.15896417,0.00821478,0.26927313,0.00165829757284,0.30999533,0.22855093,0.0814444,-4.39531449,-2.87283059,1.5224838999999997
7,085,-260294.45587178,55,0.0066825998185033,3,2,3.2525,0.463642646,3.6477,0.24262962,2.65975,0.2095350625000001,374.8601901453279,751.5693859630069,752.184382377247,0.4983621023353318,0.9991823860895696,0.9967402227214628,0.0015903140292848,0.2452040941727876,0,0,0,,,0,,,0,,,0,,,1,3.6663840102012015,2.1038663703858704,0,,,0,,,0,,,,,,,,,,,,,0.55372821468209,0.5030959880983682,,,,,,,0.3675429900176823,0.6711036165039546,,,,,-3.637946,-2.9413430242568777,1.1073515092091482,0.0022457802413705,-1.6888815350526367,0.7480147990914285,0.0048922631309,-0.7601977771409296,7.930541773147151,0.0877459959313508,-3.637946,-2.255089450255698,1.267092433964985,0.1365375358466522,-1.8348652740915328,0.4380423247568893,0.0022885262471067,-3.894914525713762,19.38627152195048,0.0017152486212698,1.0319353800000002,0.1634666,1.1637625428466677e-05,0.16631903,0.15867079,0.00764824,0.27076779,0.0015897612326761,0.3106396,0.23089598,0.07974362,-4.40337143,-2.87251985,1.5308515799999998
7,029,-260294.45636711,55,0.0066735938186122,3,2,3.2481,0.467905696,3.646633333333333,0.2432145622222223,2.6502,0.20921476,375.2618653623258,751.0820279197129,752.088588170939,0.498959658828162,0.9986616466902204,0.994657702385203,0.0017179660743016,0.5333506348255597,0,0,0,,,0,,,0,,,0,,,1,3.662968368221353,2.0996676798009792,0,,,0,,,0,,,,,,,,,,,,,0.5527032906718635,0.5029383701276767,,,,,,,0.3670476600236725,0.6686177709817155,,,,,-3.634746,-2.9461295739879976,1.1089602005262893,0.0017703276319232,-1.6870373737829203,0.7490049577974192,0.0054801883264021,-0.7622163154005595,7.924894163059071,0.0868519162319152,-3.634746,-2.2636058050372583,1.2658914820685805,0.1394537165685881,-1.8379465035820512,0.4382261914255541,0.0024478696460182,-3.9018535308036606,19.38317575360481,0.0015787642014355,1.03255669,0.1633358466666666,1.0454435041622173e-05,0.16616197,0.15880968,0.0073522899999999,0.271274575,0.001551488988213,0.31066352,0.23188563,0.07877789,-4.40339541,-2.86609732,1.5372980899999995
7,043,-260294.45773406,55,0.006648740181911,3,2,3.2744,0.4321702620000001,3.644966666666667,0.2445599488888888,2.7184,0.19847025,374.6495769828854,747.1042018252242,750.0275935510374,0.4995143914760404,0.9961022877678776,0.9844242784777868,0.0016941460242873,5.512259747640631,0,0,0,,,0,,,0,,,0,,,1,3.661814589600037,2.098996627231564,0,,,0,,,0,,,,,,,,,,,,,0.5535326368026079,0.5039224706725045,,,,,,,0.3656807100051082,0.6617576441493693,,,,,-3.636146,-2.960696926172493,1.1011776216935307,0.0017903034846916,-1.7214199280774558,0.7394216806928832,0.0039698011126157,-0.764520914352885,7.979512669310457,0.0889044072041447,-3.636146,-2.284873273494947,1.2681529109464174,0.1334575461866494,-1.8427032151093403,0.4439980399853028,0.0035746402175436,-3.906197694187293,19.38840574932673,0.0016869542512518,1.03149319,0.1640922066666666,1.2912720887355494e-05,0.16799498,0.15932207,0.0086729099999999,0.269608285,0.0016627828942452,0.31038552,0.22883105,0.08155447,-4.39832515,-2.87396671,1.52435844
7,046,-260294.48513645,55,0.0061505149092144,3,2,2.7744,0.5322917759999999,2.9239666666666664,0.7350575288888889,2.54995,0.1442100625,365.0249387614117,898.7382802185399,972.947492856554,0.3751743454209495,0.923727422925838,0.755859649759268,0.0016977626850259,13.01005077924178,0,0,0,,,0,,,0,,,0,,,1,3.623296513228616,2.3149978082540708,0,,,0,,,0,,,,,,,,,,,,,0.7115738203843655,0.559593006196734,,,,,,,0.3382783200067933,0.5242369825707544,,,,,-3.564662,-2.6441563392165888,1.0461880412502549,0.0611287410563559,-1.875996066011406,0.6585561606593009,0.0109154434538455,-0.6970564337375853,7.33469523431757,0.0012371677338226,-3.564662,-2.313514854549762,1.139533680287174,0.0029364401434456,-2.004029310317427,0.4175074765609267,0.0081771064922931,-3.729192698376373,19.43792896859379,0.0129935157906105,1.09418158,0.1845505333333333,0.002028624006429,0.24758066,0.14507693,0.10250373,0.27026499,0.0004752199442115,0.29206453,0.24846545,0.0435990799999999,-4.74553797,-2.383787,2.36175097
7,089,-260294.49420609,55,0.0059856123640201,3,2,3.4216,0.1493497199999999,3.714033333333333,0.0350831288888888,2.98305,0.0001476225,415.9026694873753,689.063884289819,774.6890424059727,0.5368640147480274,0.88947157707275,0.5226955950437918,0.000450804257021,0.0860076225728159,0,0,0,,,0,,,0,,,0,,,1,3.524411976420568,2.426824899606896,0,,,0,,,0,,,,,,,,,,,,,0.8345488333048493,0.5997966288162798,,,,,,,0.3292086800211109,0.4787204093379958,,,,,-3.510854,-2.707583658226832,1.0599969753088443,0.0893779742027196,-2.0306710520983824,0.7270667343458056,0.1268002055393322,-0.8298166341997426,5.977948884038188,0.0520362671258695,-3.510854,-2.6003096204990106,1.135574590939372,0.0010439911480866,-1.9625838951615364,0.4742048864030991,5.682549128723239e-05,-3.917261142144894,19.3175863768892,0.0073940841467174,1.09872477,0.17861322,6.10778677088667e-05,0.18494298,0.16760185,0.01734113,0.281442555,0.00016161413969,0.29415531,0.2687298,0.0254255099999999,-4.60009059,-2.42161737,2.17847322
7,006,-260294.50692038,55,0.0057544434548948,3,2,3.2374,0.4231495159999999,3.585433333333333,0.2380599755555554,2.71545,0.2466612225,381.0002890433832,772.7970427147502,800.2641905452581,0.4760931371723499,0.9656773998449272,0.868974420492125,0.0006525927762428,4.2898302662121806,0,0,0,,,0,,,0,,,0,,,1,3.6013399761819853,2.2766194464308347,0,,,0,,,0,,,,,,,,,,,,,0.6909623990680533,0.5513679790120285,,,,,,,0.3164943900192156,0.4149129249298647,,,,,-3.43972,-2.8822185027535565,1.1733513600135972,0.046025160606437,-1.7663178433698907,0.8932359697056025,0.018532026411859,-0.7110075417323611,11.793986767188116,0.0055306092288298,-3.43972,-2.4193308378864797,1.263955433184319,0.0109564745523794,-2.051659848882316,0.5083837175270358,0.0161084657919184,-4.048563779796892,19.448643909112334,0.023082872958836,1.08554659,0.1761696466666666,0.000862463132664,0.21720685,0.15011429,0.06709256,0.278518825,8.49607392822246e-05,0.28773624,0.26930141,0.0184348299999999,-4.66905503,-2.21038523,2.4586698
7,079,-260294.51668885,55,0.0055768349091522,3,2,3.4827,0.2722750939999999,3.8972,0.0154693066666666,2.8609,0.0131331599999999,392.4267762119024,755.9293507568125,767.7322081785663,0.5111505965640406,0.9846263354643464,0.9371026560425468,0.0001934900131577,0.3129595535021635,0,0,0,,,0,,,0,,,0,,,1,3.542360201275468,2.436197031442215,0,,,0,,,0,,,,,,,,,,,,,0.7809463353505427,0.6617915250304078,,,,,,,0.3067259200033732,0.3658892281183045,,,,,-3.611391,-2.77107709938682,0.9826459568995768,0.0257900812176908,-1.956698448078756,0.6755668761569787,0.0725303054999938,-0.786501662314683,5.154298494466094,0.0237152422591957,-3.611391,-2.337456271478923,1.1638830100165336,0.0006615165538628,-2.0343245151707694,0.4128955623631996,0.0014042598282576,-3.717484434257816,19.38888648931212,0.0162510864297567,1.10094818,0.17601267,0.0001056419432138,0.18819855,0.16305743,0.0251411199999999,0.286455085,7.818034506122513e-05,0.29529705,0.27761312,0.01768393,-4.65852218,-2.56425983,2.09426235
7,057,-260294.52689998,55,0.0053911780001891,3,2,3.2789,0.4286353639999999,3.6462,0.2171422066666666,2.72785,0.2398550624999999,387.047905564725,759.0347608945063,777.6759883407442,0.4976981562598243,0.9760295705078784,0.9045576686972276,0.0009756382253893,0.152634472849354,0,0,0,,,0,,,0,,,0,,,1,3.60159123003382,2.227661339960619,0,,,0,,,0,,,,,,,,,,,,,0.652292797489497,0.5454494059136312,,,,,,,0.2965147900104057,0.3146440136612999,,,,,-3.544466,-2.861783419081004,1.1178525586183148,0.001845589676599,-1.74786647077193,0.7229101529244024,0.0276012928316731,-0.59802618019721,10.945909205940584,0.0014430437523791,-3.544466,-2.425440222631309,1.1900988628148628,0.0237527863026795,-1.958560205625786,0.494606817386915,0.010625073048172,-3.930702790320322,19.428391187434126,0.0195196216767795,1.06422909,0.1601792933333333,2.93955436688886e-07,0.16076187,0.15945628,0.0013055899999999,0.291845605,0.00015670645788,0.30436385,0.27932736,0.0250364899999999,-4.57081978,-2.51811294,2.05270684
7,035,-260294.79006118,55,0.0006064289090731,3,2,3.5962,0.24046653,3.9965666666666655,2.135555555555312e-06,2.9956,2.559999999999436e-06,376.1207214665316,709.0049125138364,712.417245449754,0.5279500515587379,0.9952102044725724,0.9797064037683136,2.337314142625447e-05,0.0061129948562118,0,0,0,,,0,,,0,,,0,,,1,3.6447787453336273,2.018159145921171,0,,,0,,,0,,,,,,,,,,,,,0.5081433657143497,0.4827175847509456,,,,,,,0.0333535899990238,-1.006047441704927,,,,,-3.641659,-2.9135884630894533,1.172174857516976,4.274049100065765e-05,-1.5890768956913743,0.8387014240404828,8.802792232909601e-06,-0.6334703325359041,9.375430283633072,0.0001277347234335,-3.641659,-2.291741122239728,1.250310259094285,0.1148943794218341,-1.776333199178517,0.3765527562118922,0.0009518445103048,-3.775403381665748,19.321685332144003,0.0009677787553394,1.02559635,0.1653357333333333,4.666370990888833e-07,0.16591211,0.16437613,0.0015359799999999,0.264794575,0.0003241535581902,0.28279884,0.24679031,0.0360085299999999,-4.45480303,-2.82851523,1.6262878
7,028,-260294.79361626,55,0.0005417910912497,3,2,3.5975,0.240163344,3.997633333333333,6.688888888889093e-07,2.9973,7.289999999999593e-06,376.6239298877167,709.2043560148533,711.630748436348,0.5292406640877519,0.9965903772049954,0.9855143699342797,7.145571715193236e-05,0.009465148513168,0,0,0,,,0,,,0,,,0,,,1,3.636405463475299,2.013425134468523,0,,,0,,,0,,,,,,,,,,,,,0.5114383933388488,0.4816305495462988,,,,,,,0.0297985100187361,-1.0238888398780104,,,,,-3.640003,-2.9171621027387644,1.1691933301930937,0.0002797120971345,-1.5791003329466022,0.8421622449566795,3.117218780650553e-05,-0.6326245244698194,9.334827019585576,2.766303507140697e-05,-3.640003,-2.297441885116865,1.2515136424728424,0.0971967818332214,-1.7592390649211538,0.3814566976619736,0.0019586478431582,-3.776031594682224,19.320329679123887,0.0016013457094279,1.02624565,0.1653822766666667,1.1652497973555643e-06,0.16644168,0.16390067,0.00254101,0.26504941,0.0004343756252224,0.28589109,0.24420773,0.04168336,-4.45241711,-2.82758895,1.62482816
7,050,-260294.79558496,55,0.0005059965457555,3,2,3.5977,0.24023555,3.997833333333334,1.815555555555629e-06,2.99735,6.00250000000031e-06,376.3075829147213,708.5221974315209,711.3151207138101,0.5290307656290137,0.9960735780795908,0.9833262063257568,5.37734263166139e-05,0.0064596788353243,0,0,0,,,0,,,0,,,0,,,1,3.638677323178568,2.014210280972529,0,,,0,,,0,,,,,,,,,,,,,0.5106838350020154,0.4819962195911652,,,,,,,0.0278298100165557,-1.0337688878142055,,,,,-3.636686,-2.928512849383705,1.1714942820534138,5.365650101390885e-05,-1.5902042154238236,0.8431161673337169,7.783144336274464e-05,-0.6454677188533564,9.328931650107194,0.0001078339939589,-3.636686,-2.305471185694577,1.24957593434324,0.1012009152488356,-1.765501106293704,0.3813050987941317,0.0017300277647603,-3.785138053664303,19.317810351329317,0.0015123151741616,1.02580564,0.16538929,5.497110344666562e-07,0.16596866,0.16434276,0.0016258999999999,0.264818885,0.0004540873319556,0.28612821,0.24350956,0.0426186499999999,-4.45487032,-2.81850236,1.6363679600000005
7,088,-260294.80101278,55,0.0004073089094493,3,2,3.5969,0.240597978,3.9973333333333336,1.182222222222396e-06,2.9961,1.225000000000041e-05,375.56554622430536,709.9985020685048,710.8982932370344,0.528297155580708,0.9987342898736856,0.994633442891902,5.297264214620947e-05,0.0076059097026023,0,0,0,,,0,,,0,,,0,,,1,3.646669583771727,2.020006831960408,0,,,0,,,0,,,,,,,,,,,,,0.5093914372104048,0.4821966871118244,,,,,,,0.0224019900197163,-1.061008752546475,,,,,-3.633451,-2.942240254120856,1.170175304333632,5.1831650650838335e-05,-1.6035719926723369,0.8409786707537381,2.5342620172117e-05,-0.6560964226791306,9.350012698027491,0.000116112246118,-3.633451,-2.3030288174689364,1.2476469898857168,0.1182338210701789,-1.7880610961519894,0.3785229007093402,0.0009815568622347,-3.791254393002754,19.317163433521657,0.0009332581969513,1.02235172,0.1647811533333333,9.535304660222208e-07,0.16601406,0.16362595,0.0023881099999999,0.26400413,0.0003607393670596,0.28299727,0.24501099,0.03798628,-4.45342091,-2.81348134,1.63993957
7,015,-260294.8023804,55,0.0003824430909431,3,2,3.598,0.240306418,3.998233333333333,6.422222222222485e-07,2.9976000000000003,4.839999999999911e-06,376.1164731418228,708.7551554927118,710.6538889364697,0.5292540841571985,0.9973281882034032,0.9886486033901604,4.753842457135399e-05,0.0057276016777473,0,0,0,,,0,,,0,,,0,,,1,3.641615275638666,2.015699192210339,0,,,0,,,0,,,,,,,,,,,,,0.5097781037363877,0.4817744928545682,,,,,,,0.0210343700018711,-1.0678722418134254,,,,,-3.63546,-2.934902873310841,1.1720101006877282,5.9263431726677376e-05,-1.597039547922888,0.8422829002408612,8.242631493075934e-05,-0.6499205815715285,9.340534843268124,9.110532665139004e-05,-3.63546,-2.305890681392377,1.2480498437487169,0.1064473631970109,-1.7740462576521834,0.3795977489128009,0.0014943614846967,-3.788249673177468,19.31680444950888,0.0013082054677123,1.02454888,0.1652307033333333,4.870664518222216e-07,0.16604635,0.16434159,0.0017047599999999,0.264428385,0.0003992213792756,0.28440891,0.24444786,0.03996105,-4.45506124,-2.81585947,1.63920177
7,026,-260294.80685214,55,0.0003011387275447,3,2,3.5988,0.240176894,3.9989666666666666,3.088888888887419e-07,2.9986,1.6899999999996276e-06,376.25238375296334,709.1296267804257,710.0599545141033,0.5298881895268045,0.9986897898863848,0.9944259638476364,2.744106960470553e-05,0.0030435711929407,0,0,0,,,0,,,0,,,0,,,1,3.6374086331420905,2.0126845811004515,0,,,0,,,0,,,,,,,,,,,,,0.509458627736839,0.4820116727262646,,,,,,,0.0165626300149597,-1.0903139573515743,,,,,-3.634586,-2.9340680180016867,1.1710606751278303,9.474468305614718e-05,-1.5963189176102497,0.84159679610029,3.664189979375596e-05,-0.6488143141160818,9.342347587772938,9.15512294030855e-05,-3.634586,-2.311401086358505,1.247940530111968,0.1045921187383039,-1.774838964658786,0.3796519152451799,0.0014231296398443,-3.787176743649478,19.317085015287446,0.0013403140758877,1.02536038,0.1654304233333333,3.902851909555558e-07,0.16631278,0.16495035,0.0013624299999999,0.264534555,0.0003991998006002,0.28451454,0.24455457,0.0399599699999999,-4.45186579,-2.81730621,1.6345595800000003
7,090,-260294.80822646,55,0.0002761510909873,3,2,3.5973,0.240324988,3.9975666666666654,2.1355555555554403e-06,2.9969,8.999999999999351e-06,375.881573424436,709.2976104729511,711.436254112016,0.5283418876278594,0.9969939068655782,0.9872530841490116,6.494224994168569e-05,0.0113623467480688,0,0,0,,,0,,,0,,,0,,,1,3.642204738972524,2.0153623323972782,0,,,0,,,0,,,,,,,,,,,,,0.507776526913006,0.4833528146968892,,,,,,,0.015188310004305,-1.0972110709645688,,,,,-3.640491,-2.91885137639046,1.177685307111331,4.266914691304175e-05,-1.595059423112863,0.838656393944563,0.0002273336186725,-0.6405104474718168,9.37619657664033,0.0001541068143261,-3.640491,-2.2982288018363457,1.2461177477198573,0.112059660487315,-1.7743536993146645,0.3756089875341454,0.0009319173787344,-3.779078902047866,19.318417391580844,0.0009385694590836,1.02517608,0.1652758566666666,2.2944574128222317e-06,0.16741552,0.16411621,0.0032993099999999,0.2646742549999999,0.0003295305013506,0.28282723,0.24652128,0.0363059499999999,-4.45766841,-2.82331382,1.63435459
7,086,-260294.81008159,55,0.0002424214548558,3,2,3.599,0.2398082840000001,3.998800000000001,3.466666666665904e-07,2.9992,8.99999999999802e-08,376.62523662568935,709.1922424678543,711.5755664056875,0.5292835426152978,0.9966506383153768,0.985769090363944,1.6157222277069e-05,0.0035962408399244,0,0,0,,,0,,,0,,,0,,,1,3.6231071697681134,1.9996765043134488,0,,,0,,,0,,,,,,,,,,,,,0.5073693800769205,0.4826603391040512,,,,,,,0.0133331800170708,-1.1065211604558312,,,,,-3.643843,-2.8939565194294263,1.1761489129644331,0.0001154634554919,-1.5827672882776995,0.8361269481122966,1.8578450585587383e-05,-0.6195217302770835,9.405393246486025,8.771678558963359e-05,-3.643843,-2.316068443357801,1.244174514105356,0.092028975876624,-1.7572685923213809,0.3787574077825817,0.0008997698497822,-3.767819496568929,19.321262086298784,0.0012485719829648,1.02937076,0.1661020933333333,1.0976615074888876e-06,0.16758329,0.16532933,0.0022539599999999,0.26553224,0.0003447728521635,0.2841003,0.24696418,0.0371361199999999,-4.45078308,-2.8369034,1.6138796799999997
7,027,-260294.81049271,55,0.0002349465455732,3,2,3.5983,0.2403058340000001,3.998533333333333,2.2888888888893725e-07,2.9979,4.000000000000008e-06,375.8526031095234,708.903460163066,710.1486420774706,0.5292590604834548,0.9982465897410407,0.9925504237606356,3.933305275709485e-05,0.0054650338387647,0,0,0,,,0,,,0,,,0,,,1,3.640733146424469,2.0137381947940063,0,,,0,,,0,,,,,,,,,,,,,0.5072717642397111,0.4823812701603513,,,,,,,0.0129220600065309,-1.1085843927447347,,,,,-3.634693,-2.9369449929534848,1.171868129258954,2.927294575580799e-05,-1.6059746460099888,0.8390995226134725,8.525795685939833e-05,-0.6533151391753296,9.369604423855954,0.0001313723026251,-3.634693,-2.313473580157777,1.2467482056707375,0.1138135267582572,-1.7897578662240732,0.3783015336859945,0.0008932779656335,-3.790514681384944,19.31518703504007,0.0009392567247026,1.0233205399999998,0.1652118166666666,9.54816946688892e-07,0.16657617,0.16433956,0.00223661,0.263842545,0.000349229944413,0.28253024,0.24515485,0.0373753899999999,-4.45476835,-2.81461758,1.64015077
7,066,-260294.81195741,55,0.0002083156363699,3,2,3.5974,0.240485204,3.9978,1.4466666666665847e-06,2.9968,1.0240000000000586e-05,375.8573292416127,708.8797974186463,710.4273442478516,0.5290580835392013,0.997821667702214,0.990749040500976,8.609078004923445e-05,0.0113947398338093,0,0,0,,,0,,,0,,,0,,,1,3.63880159180679,2.0119848313311977,0,,,0,,,0,,,,,,,,,,,,,0.5068561558580433,0.4832658662516174,,,,,,,0.0114573600003495,-1.1159350841945188,,,,,-3.637443,-2.927240194593052,1.1704722392912466,7.839529707144795e-05,-1.6025846160691284,0.8373774915911445,0.0001402927406129,-0.6461562303904911,9.385336116229617,0.000147001821085,-3.637443,-2.311658407316865,1.2477472182141756,0.1117134109344671,-1.787515157509759,0.3777480828422177,0.000991465020984,-3.784426103505295,19.315909739308847,0.0009400273078642,1.02533142,0.16549608,1.2115836080666626e-06,0.16703423,0.16451977,0.0025144599999999,0.26442159,0.0003218156142084,0.28236081,0.24648237,0.03587844,-4.45452524,-2.82036107,1.6341641699999996
7,096,-260294.81227341,55,0.0002025701819961,3,2,3.5974,0.240548958,3.997833333333334,1.3422222222219266e-06,2.9967,9.610000000000636e-06,376.2268220453001,709.0627161670591,710.3048668677212,0.5296694976966336,0.9982512428696432,0.9925637094690108,6.828990731625455e-05,0.0132437233868232,0,0,0,,,0,,,0,,,0,,,1,3.637431738650151,2.010179085138025,0,,,0,,,0,,,,,,,,,,,,,0.5067093629328281,0.4828840827294167,,,,,,,0.0111413600097876,-1.1175209505282069,,,,,-3.63731,-2.9228942237371345,1.1725868998379465,9.571073321491968e-05,-1.6000064381375894,0.8376880576255221,0.0001156236007947,-0.6423330428636844,9.381659430059427,0.000117299251731,-3.63731,-2.313598212107717,1.246707883543648,0.1099747643417948,-1.7844297181562214,0.3775627676997765,0.0010023632832719,-3.783756636788844,19.317003567114543,0.001010960863847,1.02482889,0.16543938,1.3041634064666893e-06,0.1670541,0.16460455,0.00244955,0.264255375,0.0003356255144072,0.28257546,0.24593529,0.03664017,-4.45416195,-2.82045777,1.6337041799999996
7,071,-260294.8137576,55,0.0001755849093156,3,2,3.5975,0.24049244,3.997866666666667,1.182222222222396e-06,2.99685,8.702500000000048e-06,376.09566862735625,709.4186985399515,710.1169255998906,0.5296249886026012,0.9990167435322722,0.9958192657181908,5.989584403793889e-05,0.0133991063547718,0,0,0,,,0,,,0,,,0,,,1,3.636775462780807,2.00981073250949,0,,,0,,,0,,,,,,,,,,,,,0.5069461607518655,0.4826512544739303,,,,,,,0.0096571700123604,-1.124969453756104,,,,,-3.638202,-2.922136272313637,1.1738556044749218,9.519403973753116e-05,-1.5983785769612715,0.837891037292093,9.707460786687457e-05,-0.6423314879805955,9.38066865436019,0.0001136048211194,-3.638202,-2.3129192045658056,1.245683974846996,0.1093405890734571,-1.7782490982255568,0.3771051860618922,0.0008284311346347,-3.782589260522562,19.31644664347865,0.0009871344356352,1.02535234,0.1655163333333333,1.151079317622215e-06,0.16702566,0.16462725,0.0023984099999999,0.26440167,0.0003435629067024,0.28293712,0.24586622,0.0370708999999999,-4.45478622,-2.82161718,1.6331690399999998
7,077,-260294.81679486,55,0.0001203620002012,3,2,3.5983,0.240249474,3.9985666666666666,6.222222222220853e-08,2.99805,3.422499999999657e-06,376.2352309801693,708.9365924610828,709.5422626178342,0.5302506288942692,0.9991463931203804,0.9963656922941256,4.443669181418503e-05,0.0080796801106359,0,0,0,,,0,,,0,,,0,,,1,3.629963466514688,2.006412301963933,0,,,0,,,0,,,,,,,,,,,,,0.508622786390158,0.4813948603359789,,,,,,,0.0066199100110679,-1.1402121389667623,,,,,-3.633759,-2.9267912309144823,1.173318558214947,0.0001408799788196,-1.6015186728145283,0.838849348637814,7.75573443317008e-06,-0.6472154998510198,9.37198634122315,5.3920417061426897e-05,-3.633759,-2.3241744646905755,1.246470064045638,0.1008362760565096,-1.7823143300985618,0.3794095269263997,0.0013355267531983,-3.7870424875953774,19.31631038397283,0.0011757029579294,1.02592976,0.1657646633333333,1.2768773408222055e-06,0.16735751,0.16485668,0.0025008299999999,0.264317885,0.0003622480468242,0.2833507,0.24528507,0.03806563,-4.44912489,-2.81839336,1.6307315300000005
